Timestamp,Mag_X,Mag_Y,Mag_Z,Ori_X,Ori_Y,Ori_Z,Position
1754854412.173,-0.053839,6.178268,7.886744,95.535522,-38.286885,1.05858,8
1754854412.183,-0.074178,6.17109,7.849655,95.553185,-38.295453,1.059101,8
1754854412.192,-0.105284,6.159125,7.813762,95.573116,-38.306245,1.064889,8
1754854412.201,-0.136391,6.162714,7.720442,95.594706,-38.320913,1.079178,8
1754854412.211,-0.175872,6.173482,7.657032,95.617874,-38.33653,1.100346,8
1754854412.22,-0.197408,6.18784,7.611569,95.639751,-38.355057,1.121803,8
1754854412.23,-0.224925,6.18425,7.599605,95.660105,-38.372628,1.136435,8
1754854412.239,-0.181855,6.163911,7.60798,95.679715,-38.387968,1.143178,8
1754854412.249,-0.117248,6.123233,7.63789,95.700273,-38.39778,1.14867,8
1754854412.258,-0.117248,6.070591,7.643872,95.720238,-38.398101,1.156928,8
1754854412.268,-0.143569,6.095716,7.708478,95.738215,-38.388286,1.172013,8
1754854412.277,-0.2333,6.083752,7.738389,95.758105,-38.370251,1.197766,8
1754854412.287,-0.290728,6.078966,7.752745,95.778998,-38.350365,1.224945,8
1754854412.296,-0.283549,6.096912,7.712068,95.807063,-38.334526,1.251596,8
1754854412.305,-0.161516,6.10768,7.739585,95.840354,-38.324154,1.269372,8
1754854412.315,-0.090927,6.159125,7.779067,95.868337,-38.323146,1.264088,8
1754854412.324,-0.025125,6.135197,7.756335,95.887243,-38.325257,1.223658,8
1754854412.334,-0.077767,6.099305,7.674979,95.910111,-38.330919,1.189227,8
1754854412.343,-0.165105,6.141179,7.641479,95.941447,-38.333156,1.173106,8
1754854412.353,-0.226122,6.160322,7.730013,95.980325,-38.326773,1.183484,8
1754854412.362,-0.245264,6.108876,7.858029,96.016668,-38.312263,1.212593,8
1754854412.372,-0.205783,6.071787,8.009974,96.049385,-38.285106,1.244005,8
1754854412.381,-0.217747,6.075377,8.042277,96.087695,-38.247553,1.271042,8
1754854412.391,-0.272782,6.106483,7.99801,96.134783,-38.205749,1.294113,8
1754854412.4,-0.398405,6.122037,7.933403,96.187765,-38.171847,1.325686,8
1754854412.41,-0.477368,6.086144,7.860423,96.238848,-38.148324,1.364401,8
1754854412.419,-0.463011,6.09093,7.818548,96.284528,-38.131669,1.407633,8
1754854412.428,-0.473779,6.072984,7.861619,96.317634,-38.114638,1.444934,8
1754854412.43799,-0.317049,6.138786,7.983653,96.331492,-38.095681,1.472862,8
1754854412.447,-0.22014,6.135197,8.024331,96.334477,-38.073715,1.497802,8
1754854412.457,-0.153141,6.100502,8.036295,96.327886,-38.053682,1.505268,8
1754854412.466,-0.18664,6.098108,7.996813,96.324047,-38.040906,1.510157,8
1754854412.476,-0.245264,6.132804,7.891529,96.324778,-38.036856,1.509319,8
1754854412.485,-0.307478,6.166304,7.806584,96.330365,-38.044352,1.50758,8
1754854412.495,-0.32662,6.180661,7.741978,96.33404,-38.063575,1.50499,8
1754854412.504,-0.331406,6.193821,7.71446,96.335536,-38.087867,1.502213,8
1754854412.514,-0.305085,6.165108,7.716853,96.33238,-38.111814,1.498798,8
1754854412.523,-0.270389,6.175875,7.775477,96.322299,-38.131894,1.498524,8
1754854412.532,-0.210568,6.21775,7.703692,96.306439,-38.146081,1.494932,8
1754854412.542,-0.191426,6.205786,7.767102,96.288995,-38.151572,1.494486,8
1754854412.551,-0.168694,6.198607,7.852047,96.260827,-38.156715,1.501471,8
1754854412.561,-0.180658,6.186643,7.915457,96.234763,-38.154188,1.508271,8
1754854412.57,-0.180658,6.221339,7.856833,96.215038,-38.149499,1.505938,8
1754854412.58,-0.209372,6.220142,7.825727,96.206411,-38.14771,1.502648,8
1754854412.589,-0.230907,6.197411,7.831708,96.198638,-38.157159,1.500527,8
1754854412.599,-0.240479,6.179464,7.788638,96.191822,-38.171414,1.493685,8
1754854412.608,-0.195015,6.196214,7.797013,96.183352,-38.185706,1.47743,8
1754854412.618,-0.118445,6.205786,7.792227,96.170177,-38.203003,1.456618,8
1754854412.627,-0.061017,6.193821,7.825727,96.15276,-38.218901,1.429525,8
1754854412.636,-0.025125,6.159125,7.838887,96.132502,-38.232172,1.399487,8
1754854412.646,-0.005982,6.148358,7.834101,96.114709,-38.240699,1.374805,8
1754854412.655,-0.052642,6.153143,7.844869,96.102169,-38.242875,1.358044,8
1754854412.665,-0.112463,6.168697,7.850851,96.093686,-38.240829,1.346646,8
1754854412.674,-0.153141,6.206982,7.859226,96.08926,-38.237656,1.345708,8
1754854412.684,-0.154337,6.216553,7.856833,96.08469,-38.238428,1.354225,8
1754854412.693,-0.136391,6.191429,7.867601,96.076829,-38.247133,1.361573,8
1754854412.703,-0.11007,6.160322,7.829316,96.069575,-38.264683,1.357121,8
1754854412.712,-0.135194,6.147161,7.721639,96.071788,-38.289033,1.343655,8
1754854412.722,-0.21655,6.132804,7.616354,96.085537,-38.31858,1.331541,8
1754854412.731,-0.293121,6.153143,7.546963,96.105714,-38.350925,1.328684,8
1754854412.741,-0.354138,6.138786,7.564909,96.128806,-38.376405,1.337263,8
1754854412.75,-0.33021,6.117251,7.668997,96.145499,-38.391701,1.357333,8
1754854412.759,-0.295514,6.058627,7.810173,96.15584,-38.388757,1.388483,8
1754854412.769,-0.259621,6.049056,7.898707,96.159494,-38.370763,1.419573,8
1754854412.778,-0.228515,6.099305,7.922636,96.163627,-38.342179,1.448006,8
1754854412.788,-0.232104,6.150751,7.921439,96.168592,-38.315124,1.472629,8
1754854412.797,-0.253639,6.163911,7.952546,96.171017,-38.299374,1.490118,8
1754854412.807,-0.222533,6.13759,8.002795,96.172055,-38.295781,1.497174,8
1754854412.816,-0.18664,6.120841,7.996813,96.176987,-38.302396,1.488767,8
1754854412.826,-0.196211,6.087341,7.970492,96.188618,-38.316569,1.469212,8
1754854412.835,-0.227318,6.078966,7.884351,96.203781,-38.339652,1.45157,8
1754854412.845,-0.239282,6.132804,7.724031,96.222066,-38.368519,1.441958,8
1754854412.854,-0.267996,6.189036,7.627122,96.235685,-38.401933,1.440359,8
1754854412.863,-0.248854,6.189036,7.680961,96.235193,-38.438409,1.4481,8
1754854412.873,-0.165105,6.197411,7.755138,96.224176,-38.469207,1.463984,8
1754854412.882,-0.081356,6.206982,7.884351,96.21014,-38.485322,1.474179,8
1754854412.892,0.023928,6.223732,8.031509,96.195182,-38.492081,1.475467,8
1754854412.901,0.066999,6.206982,8.141579,96.18825,-38.494116,1.47378,8
1754854412.911,-0.015553,6.193821,8.212168,96.19439,-38.498703,1.474003,8
1754854412.92,-0.12682,6.18425,8.12124,96.220679,-38.5125,1.484325,8
1754854412.93,-0.2668,6.210571,7.970492,96.269939,-38.540971,1.51567,8
1754854412.939,-0.418744,6.18425,7.788638,96.326882,-38.587102,1.560067,8
1754854412.949,-0.488136,6.218946,7.584051,96.37998,-38.651631,1.602226,8
1754854412.958,-0.476172,6.281159,7.478767,96.422819,-38.72456,1.638287,8
1754854412.968,-0.412762,6.287141,7.422536,96.443664,-38.803251,1.666961,8
1754854412.977,-0.25005,6.301498,7.401,96.440427,-38.879626,1.683382,8
1754854412.986,-0.133998,6.30748,7.448857,96.420025,-38.944933,1.69005,8
1754854412.996,-0.09332,6.303891,7.49432,96.386339,-38.997201,1.679364,8
1754854413.005,-0.056231,6.308677,7.54098,96.352365,-39.036631,1.655804,8
1754854413.015,-0.059821,6.295516,7.568498,96.328432,-39.069966,1.630398,8
1754854413.024,-0.112463,6.285945,7.67139,96.316398,-39.099435,1.602262,8
1754854413.034,-0.125623,6.257231,7.617551,96.318665,-39.1265,1.566626,8
1754854413.043,-0.114855,6.245267,7.617551,96.335399,-39.150685,1.537602,8
1754854413.053,-0.11007,6.241678,7.60798,96.351969,-39.174475,1.517311,8
1754854413.062,-0.161516,6.252446,7.633104,96.366094,-39.19347,1.501034,8
1754854413.072,-0.142373,6.244071,7.615158,96.377719,-39.209422,1.488276,8
1754854413.081,-0.151944,6.222535,7.639086,96.387985,-39.223775,1.486247,8
1754854413.09,-0.137587,6.228518,7.635497,96.394863,-39.238426,1.479276,8
1754854413.1,-0.087338,6.248857,7.587641,96.405026,-39.252202,1.461046,8
1754854413.109,-0.064606,6.245267,7.526624,96.417553,-39.267669,1.434872,8
1754854413.119,-0.025125,6.233303,7.530213,96.428788,-39.28453,1.407471,8
1754854413.128,-0.007178,6.257231,7.569695,96.442647,-39.296185,1.391128,8
1754854413.138,0.026321,6.289534,7.688139,96.460644,-39.298166,1.383073,8
1754854413.147,0.041874,6.282356,7.752745,96.484325,-39.294358,1.384938,8
1754854413.157,-0.0335,6.305088,7.800602,96.516263,-39.286353,1.402673,8
1754854413.166,-0.124427,6.381658,7.7013,96.557203,-39.278451,1.43447,8
1754854413.176,-0.189033,6.384051,7.713264,96.611926,-39.276818,1.48201,8
1754854413.185,-0.22014,6.338587,7.810173,96.667941,-39.290629,1.539035,8
1754854413.195,-0.42353,6.477371,7.660622,96.734214,-39.328458,1.590087,8
1754854413.204,-0.409173,6.508478,7.555337,96.824297,-39.377461,1.606389,8
1754854413.213,-0.348156,6.38764,7.548159,96.916225,-39.447174,1.613936,8
1754854413.223,-0.217747,6.321837,7.46441,96.992074,-39.518003,1.614877,8
1754854413.232,-0.281157,6.399604,7.479964,97.060232,-39.563816,1.615755,8
1754854413.242,-0.303888,6.452246,7.489535,97.113515,-39.58666,1.620665,8
1754854413.251,-0.184247,6.418747,7.52782,97.156538,-39.58932,1.643101,8
1754854413.261,-0.043071,6.409175,7.697711,97.185129,-39.57121,1.675011,8
1754854435.194,-0.108873,6.314659,7.849655,95.530912,-39.133603,0.621715,9
1754854435.20399,-0.157926,6.326623,7.881958,95.530912,-39.133603,0.621715,9
1754854435.213,-0.131605,6.30748,7.928618,95.536786,-39.052665,0.616765,9
1754854435.223,-0.083749,6.244071,7.954939,95.54085,-38.985395,0.611196,9
1754854435.232,-0.061017,6.209375,7.942975,95.543008,-38.926105,0.597615,9
1754854435.241,-0.07657,6.196214,7.926225,95.546157,-38.872273,0.580734,9
1754854435.251,-0.086142,6.210571,7.897511,95.546656,-38.828416,0.567792,9
1754854435.26,-0.105284,6.228518,7.855637,95.546109,-38.793624,0.562416,9
1754854435.27,-0.096909,6.215357,7.762317,95.543179,-38.767758,0.560315,9
1754854435.279,-0.105284,6.206982,7.756335,95.538043,-38.748449,0.557679,9
1754854435.289,-0.108873,6.212964,7.756335,95.530017,-38.732295,0.545701,9
1754854435.298,-0.133998,6.197411,7.751549,95.525878,-38.713509,0.52828,9
1754854435.308,-0.132802,6.181857,7.77787,95.523652,-38.691724,0.512382,9
1754854435.317,-0.130409,6.169893,7.780263,95.520223,-38.666336,0.504741,9
1754854435.327,-0.113659,6.157929,7.788638,95.513058,-38.6385,0.502264,9
1754854435.336,-0.096909,6.178268,7.780263,95.502116,-38.611578,0.504237,9
1754854435.345,-0.07657,6.198607,7.757531,95.489337,-38.584377,0.508876,9
1754854435.355,-0.035892,6.196214,7.749156,95.47651,-38.560294,0.517124,9
1754854435.364,-0.027517,6.192625,7.759924,95.463232,-38.539657,0.524195,9
1754854435.374,-0.050249,6.208179,7.757531,95.4519,-38.521133,0.526492,9
1754854435.383,-0.083749,6.201,7.771888,95.44548,-38.503761,0.528883,9
1754854435.393,-0.100499,6.190232,7.740781,95.442284,-38.49024,0.53393,9
1754854435.402,-0.136391,6.173482,7.679764,95.443759,-38.477796,0.54424,9
1754854435.412,-0.174676,6.196214,7.633104,95.442803,-38.467745,0.557682,9
1754854435.421,-0.197408,6.201,7.569695,95.440474,-38.459764,0.574081,9
1754854435.431,-0.155533,6.232107,7.578069,95.432346,-38.454307,0.590056,9
1754854435.44,-0.11007,6.206982,7.625926,95.417982,-38.448228,0.602987,9
1754854435.45,-0.059821,6.195018,7.713264,95.396023,-38.438601,0.608596,9
1754854435.459,-0.050249,6.189036,7.77787,95.378025,-38.420159,0.606937,9
1754854435.468,-0.099302,6.15434,7.820941,95.364488,-38.393637,0.602439,9
1754854435.478,-0.120838,6.15434,7.843673,95.355861,-38.362089,0.60491,9
1754854435.487,-0.150748,6.15434,7.84128,95.351756,-38.326357,0.620471,9
1754854435.497,-0.131605,6.147161,7.801798,95.343451,-38.292346,0.640367,9
1754854435.506,-0.117248,6.1675,7.808977,95.331819,-38.261842,0.657895,9
1754854435.516,-0.072981,6.166304,7.780263,95.314846,-38.234173,0.663473,9
1754854435.525,-0.072981,6.173482,7.764709,95.295202,-38.210189,0.661307,9
1754854435.535,-0.088534,6.148358,7.739585,95.272615,-38.188237,0.651683,9
1754854435.54401,-0.095713,6.177072,7.715657,95.251878,-38.16501,0.641792,9
1754854435.554,-0.089731,6.141179,7.751549,95.2316,-38.137205,0.636031,9
1754854435.563,-0.087338,6.142376,7.783852,95.205761,-38.109727,0.632109,9
1754854435.572,-0.092124,6.118447,7.820941,95.179226,-38.077062,0.627921,9
1754854435.582,-0.069392,6.10768,7.852047,95.151919,-38.045417,0.623296,9
1754854435.591,-0.045464,6.102894,7.785048,95.129666,-38.015805,0.617003,9
1754854435.601,-0.069392,6.09093,7.683353,95.108267,-37.991691,0.605204,9
1754854435.61,-0.08016,6.100502,7.612765,95.084532,-37.976948,0.592292,9
1754854435.62,-0.104088,6.117251,7.539784,95.058017,-37.969332,0.580949,9
1754854435.629,-0.114855,6.092126,7.454839,95.027268,-37.965617,0.565682,9
1754854435.639,-0.099302,6.096912,7.401,94.990132,-37.963643,0.5508,9
1754854435.648,-0.108873,6.058627,7.429714,94.952784,-37.956823,0.536379,9
1754854435.658,-0.098106,6.015556,7.393822,94.914023,-37.94474,0.518851,9
1754854435.667,-0.105284,6.037092,7.389036,94.875651,-37.919629,0.500826,9
1754854435.677,-0.077767,6.053841,7.362715,94.830743,-37.886967,0.483276,9
1754854435.686,-0.057428,6.043074,7.401,94.783389,-37.847991,0.46799,9
1754854435.695,-0.090927,6.020342,7.536195,94.730913,-37.798643,0.44984,9
1754854435.705,-0.089731,5.952147,7.67139,94.67569,-37.734825,0.425228,9
1754854435.714,-0.107677,5.933004,7.781459,94.62917,-37.657415,0.395927,9
1754854435.724,-0.100499,5.883951,7.915457,94.58769,-37.566942,0.351498,9
1754854435.733,-0.072981,5.885147,8.019546,94.549421,-37.471285,0.291782,9
1754854435.743,0.014357,5.892326,8.105687,94.513521,-37.368651,0.214997,9
1754854435.752,0.02991,5.929415,8.061419,94.478995,-37.266888,0.126419,9
1754854435.762,0.027517,5.943771,8.086544,94.439584,-37.166539,0.037889,9
1754854435.771,0.094516,5.971289,8.155936,94.399778,-37.073119,-0.033149,9
1754854435.781,0.232104,6.017949,8.189436,94.361905,-36.978108,-0.096041,9
1754854435.79,0.352941,6.04427,8.146365,94.324974,-36.880009,-0.158025,9
1754854435.799,0.372084,6.023931,8.279166,94.285926,-36.780832,-0.199577,9
1754854435.809,0.336192,5.941379,8.532805,94.245928,-36.680875,-0.202634,9
1754854435.818,0.230907,5.927022,8.623733,94.218881,-36.576056,-0.181345,9
1754854435.828,0.072981,5.971289,8.525627,94.223791,-36.471199,-0.154575,9
1754854435.837,-0.056231,5.972486,8.346166,94.252499,-36.389738,-0.114535,9
1754854435.847,-0.117248,5.982057,8.177471,94.290352,-36.342678,-0.059359,9
1754854435.856,-0.135194,5.971289,8.001599,94.324947,-36.31977,-0.008939,9
1754854435.866,-0.100499,5.989235,7.903493,94.348197,-36.311499,0.016329,9
1754854435.875,-0.038285,5.985646,7.883154,94.35586,-36.307489,0.019732,9
1754854435.885,0.037089,5.978467,7.891529,94.356495,-36.301236,0.011855,9
1754854435.894,0.041874,5.931808,7.956135,94.356803,-36.284417,0.00369,9
1754854435.904,0.064606,5.893522,8.10808,94.356222,-36.255126,0.002336,9
1754854435.913,0.061017,5.867201,8.238488,94.359548,-36.208612,0.014882,9
1754854435.922,0.066999,5.832505,8.297112,94.368769,-36.148196,0.03273,9
1754854435.932,0.026321,5.824131,8.287541,94.382983,-36.084747,0.060328,9
1754854435.941,0.0,5.868398,8.218149,94.401909,-36.026287,0.096408,9
1754854435.951,-0.059821,5.893522,8.122437,94.423957,-35.97781,0.137377,9
1754854435.96,-0.045464,5.875576,8.126026,94.441955,-35.944171,0.171915,9
1754854435.97,-0.020339,5.866005,8.100901,94.455956,-35.92267,0.201562,9
1754854435.979,-0.009571,5.875576,8.124829,94.471229,-35.904973,0.221204,9
1754854435.989,-0.031107,5.855237,8.116454,94.488994,-35.892286,0.238115,9
1754854435.998,-0.086142,5.843273,8.050652,94.511957,-35.882115,0.258043,9
1754854436.008,-0.119641,5.863612,7.99801,94.538137,-35.87132,0.28313,9
1754854436.017,-0.141177,5.869594,8.009974,94.556524,-35.859408,0.312633,9
1754854436.026,-0.08016,5.860023,8.09133,94.563682,-35.843641,0.339517,9
1754854436.036,-0.038285,5.843273,8.148758,94.561421,-35.820971,0.362626,9
1754854436.045,-0.003589,5.81097,8.187042,94.553813,-35.79195,0.375518,9
1754854436.055,-0.009571,5.788238,8.22772,94.546573,-35.762478,0.385128,9
1754854436.064,-0.02991,5.782256,8.293523,94.545391,-35.733221,0.386562,9
1754854436.074,-0.041874,5.758327,8.26122,94.551948,-35.705756,0.378137,9
1754854436.083,-0.062213,5.773881,8.153543,94.564905,-35.680615,0.366853,9
1754854436.093,-0.107677,5.785845,8.038688,94.579972,-35.662989,0.364719,9
1754854436.102,-0.132802,5.818148,7.925029,94.588168,-35.657617,0.376831,9
1754854436.112,-0.163908,5.836094,7.80778,94.588414,-35.659854,0.392669,9
1754854436.121,-0.124427,5.830112,7.780263,94.578394,-35.666394,0.400968,9
1754854436.131,-0.069392,5.826523,7.832905,94.560049,-35.675096,0.400253,9
1754854436.14,0.013161,5.807381,7.925029,94.539155,-35.678569,0.38204,9
1754854436.149,0.068195,5.778666,7.990831,94.52376,-35.67418,0.346327,9
1754854436.159,0.095713,5.751149,8.008778,94.519798,-35.65928,0.30391,9
1754854436.168,0.108873,5.735596,8.060223,94.525918,-35.635925,0.269972,9
1754854436.178,0.086142,5.73081,8.149954,94.539216,-35.604246,0.254542,9
1754854436.187,0.037089,5.716453,8.206185,94.558525,-35.561834,0.257894,9
1754854436.197,-0.023928,5.721239,8.238488,94.58739,-35.51097,0.281829,9
1754854436.206,-0.099302,5.720043,8.2349,94.624635,-35.456506,0.324638,9
1754854436.216,-0.17348,5.758327,8.26481,94.666278,-35.404572,0.377287,9
1754854436.225,-0.204586,5.752346,8.338987,94.711549,-35.355849,0.428429,9
1754854436.235,-0.205783,5.716453,8.410771,94.758179,-35.312163,0.472234,9
1754854436.244,-0.209372,5.669793,8.446664,94.807452,-35.273074,0.508559,9
1754854436.253,-0.2333,5.649454,8.467003,94.857346,-35.238449,0.540489,9
1754854436.263,-0.224925,5.657829,8.438289,94.90498,-35.211831,0.568207,9
1754854436.272,-0.189033,5.673382,8.374879,94.946828,-35.194059,0.593558,9
1754854436.282,-0.117248,5.674579,8.329415,94.979258,-35.188493,0.616986,9
1754854436.291,-0.055035,5.681757,8.228917,95.005452,-35.195753,0.637231,9
1754854436.301,-0.070588,5.71406,8.116454,95.028238,-35.211036,0.65157,9
1754854436.31,-0.154337,5.734399,8.04467,95.048571,-35.232974,0.668091,9
1754854436.32,-0.240479,5.749953,7.975278,95.065551,-35.261149,0.696787,9
1754854436.329,-0.236889,5.761917,7.910672,95.080079,-35.292759,0.733245,9
1754854436.339,-0.208176,5.785845,7.875976,95.090686,-35.326459,0.767195,9
1754854436.348,-0.191426,5.79422,7.819745,95.096246,-35.361047,0.787827,9
1754854436.358,-0.157926,5.796613,7.792227,95.09895,-35.395454,0.799901,9
1754854436.367,-0.141177,5.828916,7.776674,95.100364,-35.427361,0.810154,9
1754854436.376,-0.162712,5.843273,7.883154,95.101976,-35.451192,0.814655,9
1754854436.386,-0.15673,5.826523,8.04467,95.100453,-35.463507,0.812962,9
1754854436.395,-0.155533,5.789434,8.157132,95.112276,-35.459019,0.812485,9
1754854436.405,-0.160319,5.761917,8.177471,95.132118,-35.441691,0.819477,9
1754854436.414,-0.15673,5.771488,8.195417,95.155047,-35.417318,0.842793,9
1754854436.424,-0.148355,5.783453,8.218149,95.173311,-35.391428,0.87609,9
1754854436.433,-0.118445,5.791827,8.237292,95.184697,-35.367273,0.903165,9
1754854436.443,-0.064606,5.787042,8.23131,95.192613,-35.347796,0.917742,9
1754854436.452,-0.043071,5.789434,8.245667,95.202585,-35.336513,0.919131,9
1754854436.462,-0.04666,5.751149,8.224132,95.218513,-35.332627,0.905621,9
1754854436.471,-0.101695,5.753542,8.208578,95.241087,-35.333832,0.888142,9
1754854436.48,-0.163908,5.739185,8.249256,95.269869,-35.336421,0.878064,9
1754854436.49,-0.195015,5.712864,8.239685,95.298979,-35.341427,0.879971,9
1754854436.499,-0.205783,5.710471,8.204988,95.331997,-35.344118,0.890952,9
1754854436.509,-0.210568,5.704489,8.208578,95.361271,-35.345932,0.908942,9
1754854436.518,-0.163908,5.692525,8.218149,95.381713,-35.347766,0.929351,9
1754854436.528,-0.09332,5.697311,8.244471,95.394015,-35.348025,0.947928,9
1754854436.537,-0.01675,5.720043,8.203793,95.398181,-35.346454,0.959988,9
1754854436.547,-0.001196,5.723632,8.161918,95.397614,-35.346509,0.967838,9
1754854436.556,0.009571,5.740382,8.139186,95.392075,-35.354528,0.97698,9
1754854436.566,-0.049053,5.743971,8.097312,95.389466,-35.366921,0.992368,9
1754854436.575,-0.114855,5.737988,8.049456,95.390381,-35.383874,1.004123,9
1754854436.585,-0.142373,5.723632,8.029117,95.396658,-35.405658,1.013967,9
1754854436.594,-0.12682,5.694918,8.029117,95.405865,-35.430995,1.021746,9
1754854436.603,-0.11007,5.687739,8.005188,95.41497,-35.457875,1.020848,9
1754854436.613,-0.089731,5.709275,7.960921,95.423671,-35.482925,1.013922,9
1754854436.622,-0.09332,5.715257,7.861619,95.43171,-35.508832,1.0114,9
1754854436.632,-0.154337,5.724828,7.765906,95.436929,-35.535528,1.01933,9
1754854436.641,-0.230907,5.755935,7.709674,95.436922,-35.560642,1.036421,9
1754854436.651,-0.289532,5.765506,7.724031,95.431683,-35.581358,1.057022,9
1754854436.66,-0.307478,5.749953,7.769495,95.420331,-35.597242,1.069508,9
1754854436.67,-0.270389,5.732007,7.852047,95.407798,-35.605192,1.068858,9
1754854436.679,-0.228515,5.697311,7.99801,95.39325,-35.60607,1.052494,9
1754854436.689,-0.179462,5.669793,8.158329,95.372445,-35.60121,1.013089,9
1754854436.698,-0.125623,5.696115,8.292327,95.355246,-35.591487,0.951857,9
1754854436.707,-0.041874,5.710471,8.35813,95.341907,-35.582239,0.877261,9
1754854436.717,-0.038285,5.690132,8.348558,95.333499,-35.580703,0.798257,9
1754854436.726,-0.058624,5.743971,8.29113,95.327386,-35.587522,0.718044,9
1754854436.736,-0.088534,5.802595,8.212168,95.325679,-35.599475,0.648873,9
1754854436.745,-0.112463,5.839684,8.116454,95.320242,-35.620256,0.600685,9
1754854436.755,-0.142373,5.842076,8.062616,95.310256,-35.647546,0.566974,9
1754854436.764,-0.12682,5.88754,8.035098,95.294403,-35.676448,0.536347,9
1754854436.774,-0.098106,5.880362,8.033902,95.276781,-35.700412,0.508869,9
1754854436.783,-0.096909,5.868398,8.024331,95.254522,-35.723382,0.485944,9
1754854436.793,-0.106481,5.90429,8.02792,95.232508,-35.740426,0.466472,9
1754854436.802,-0.086142,5.894719,8.036295,95.211963,-35.751891,0.450188,9
1754854436.812,-0.065803,5.87438,8.013563,95.192203,-35.761679,0.435515,9
1754854436.821,-0.035892,5.885147,8.001599,95.173038,-35.769434,0.422389,9
1754854436.83,0.004786,5.903093,7.977671,95.154364,-35.775445,0.412952,9
1754854436.83999,0.027517,5.936593,7.942975,95.132849,-35.780427,0.403133,9
1754854436.849,0.013161,5.946164,7.959724,95.113082,-35.783668,0.396444,9
1754854436.859,-0.025125,5.940182,8.018349,95.092612,-35.785536,0.398476,9
1754854436.868,-0.044267,5.92104,8.069795,95.076295,-35.781466,0.406124,9
1754854436.878,-0.026321,5.911469,8.161918,95.064485,-35.771579,0.415276,9
1754854436.887,0.007178,5.880362,8.244471,95.054158,-35.758448,0.423835,9
1754854436.89701,0.007178,5.867201,8.286345,95.046044,-35.74419,0.429937,9
1754854436.906,-0.040678,5.871987,8.292327,95.044623,-35.730769,0.433463,9
1754854436.916,-0.043071,5.894719,8.256434,95.046235,-35.724929,0.436492,9
1754854436.925,-0.039482,5.912665,8.16431,95.049418,-35.731103,0.44067,9
1754854436.934,-0.034696,5.876772,8.020741,95.048496,-35.749432,0.441647,9
1754854436.944,-0.031107,5.876772,7.881958,95.043025,-35.778874,0.446838,9
1754854436.953,-0.062213,5.873183,7.787441,95.039562,-35.813062,0.456437,9
1754854436.963,-0.133998,5.87438,7.712068,95.034883,-35.84891,0.466559,9
1754854436.972,-0.183051,5.849255,7.67139,95.031031,-35.877467,0.474845,9
1754854436.982,-0.22014,5.833702,7.706085,95.028736,-35.895038,0.484169,9
1754854436.991,-0.210568,5.818148,7.773084,95.024262,-35.894748,0.496003,9
1754854437.001,-0.165105,5.804988,7.829316,95.021284,-35.872119,0.51497,9
1754854437.01,-0.11007,5.757131,7.978867,95.015404,-35.824226,0.550085,9
1754854437.02,-0.035892,5.745167,8.165507,95.001388,-35.752342,0.603088,9
1754854437.029,0.005982,5.76431,8.384451,94.982865,-35.654954,0.668108,9
1754854437.039,0.035892,5.761917,8.664411,94.962019,-35.543854,0.735259,9
1754854437.048,-0.003589,5.740382,8.876176,94.947074,-35.435489,0.796385,9
1754854437.057,-0.0335,5.718846,8.985049,94.946979,-35.342643,0.837378,9
1754854437.067,-0.061017,5.705686,8.924032,94.964013,-35.280502,0.85515,9
1754854437.076,-0.125623,5.710471,8.68475,94.99884,-35.260298,0.848165,9
1754854437.086,-0.189033,5.696115,8.34138,95.039104,-35.285683,0.826305,9
1754854437.095,-0.212961,5.740382,8.005188,95.076595,-35.352195,0.802841,9
1754854437.105,-0.195015,5.785845,7.727621,95.101553,-35.4425,0.784023,9
1754854437.114,-0.129212,5.815755,7.551748,95.104531,-35.540975,0.767863,9
1754854437.124,-0.065803,5.833702,7.526624,95.085673,-35.630713,0.757706,9
1754854437.133,-0.020339,5.845666,7.590034,95.049985,-35.698032,0.756234,9
1754854437.143,0.0,5.851648,7.746763,95.00998,-35.734252,0.766548,9
1754854437.152,-0.004786,5.838487,7.935796,94.971567,-35.741403,0.785384,9
1754854437.16099,-0.004786,5.82772,8.102098,94.941303,-35.725141,0.808283,9
1754854437.171,-0.037089,5.800202,8.267202,94.921775,-35.695054,0.830538,9
1754854437.18,-0.04666,5.79422,8.311469,94.912363,-35.665551,0.844348,9
1754854437.19,-0.07657,5.778666,8.257631,94.914713,-35.644285,0.848969,9
1754854437.199,-0.098106,5.772685,8.141579,94.923087,-35.64173,0.843949,9
1754854437.209,-0.100499,5.772685,7.999206,94.936406,-35.657395,0.836681,9
1754854437.218,-0.096909,5.77747,7.852047,94.948488,-35.687899,0.82921,9
1754854437.228,-0.111266,5.800202,7.734799,94.954383,-35.726046,0.824136,9
1754854437.237,-0.116052,5.818148,7.670193,94.952962,-35.761945,0.824514,9
1754854437.247,-0.143569,5.821737,7.674979,94.945476,-35.789495,0.833688,9
1754854437.256,-0.175872,5.831309,7.764709,94.934575,-35.801434,0.848675,9
1754854437.265,-0.130409,5.830112,7.893922,94.924186,-35.79349,0.868231,9
1754854437.275,-0.086142,5.822934,8.015956,94.915061,-35.766402,0.891325,9
1754854437.284,-0.047856,5.785845,8.124829,94.909618,-35.722986,0.917673,9
1754854437.294,-0.049053,5.787042,8.239685,94.908859,-35.667193,0.953038,9
1754854437.303,-0.083749,5.793024,8.344969,94.912766,-35.601224,0.994098,9
